0,GearTorque_1,GearTorque_2,GearTorque_3,GearTorque_4,GearTorque_5,GearTorque_6,Joints_1,Joints_2,Joints_3,Joints_4,Joints_5,Joints_6,RobotPositions_1,RobotPositions_2,RobotPositions_3,RobotPositions_4,RobotPositions_5,RobotPositions_6,MeasuredPositionsLeica_1,MeasuredPositionsLeica_2,MeasuredPositionsLeica_3,MeasuredPositionsLeica_4,MeasuredPositionsLeica_5,MeasuredPositionsLeica_6
79,0.0,0.0,0.0,0.0,0.0,0.0,112.516235,-50.74293,54.28939,-49.979107,55.27057,53.423897,-795.6648583984377,-2774.3817895507814,1440.8582836914068,-62.26285459518436,3.800628354549284,-179.9479448699952,-1089.067423391705,1860.537879885884,349.17913367568354,-130.9772450941514,-4.385008462986393,-59.19441376514138
80,0.0,0.0,0.0,0.0,0.0,0.0,109.76282,-60.305744,83.333664,-136.35068,26.741879,127.81753,-795.7458007812503,-2774.282709960937,1440.5309356689447,-90.08367542266836,-27.52682907104534,177.98035789489734,-1295.118091643673,1761.4623711303636,313.18483562219404,-158.97855935992067,27.08285421440744,-58.31316532549906
81,0.0,0.0,0.0,0.0,0.0,0.0,106.331116,-41.523003,31.948404,-4.983499,72.938644,1.4037931,-795.577041015625,-2774.5801135253896,1440.7147003173832,-92.14012058258082,32.5869673919676,177.88121360778797,-1032.2894516114222,1871.0920625485733,319.6143436837693,-161.42935838804357,-32.972126833384934,-55.533874098809
82,0.0,0.0,0.0,0.0,0.0,0.0,112.40225,-52.83917,58.866867,-45.315086,42.573837,14.038151,-796.0298495483398,-2773.753951416016,1439.6015069580071,-91.19733325958266,5.893393056392721,-155.37870040893557,-1117.2652465301085,1715.2541708382896,253.8168404035133,-159.6331558170989,-7.336295968544264,-83.56168348128033
83,0.0,0.0,0.0,0.0,0.0,0.0,107.33605,-56.573544,63.164833,-18.372982,31.336748,16.02506,-795.8554907226556,-2773.8018041992195,1439.4099981689444,-91.19477691650394,5.898479673862252,174.04052848815917,-1157.2149545594482,1843.4484407503169,363.7198561759777,-159.9503712533262,-6.1666371276138365,-52.98086594472669
84,0.0,0.0,0.0,0.0,0.0,0.0,87.66413,-59.859158,51.43416,6.2890954,44.982624,-19.348455,71.67465911865233,-2830.379415283203,1809.758529052734,-91.19092773437492,5.913173096179718,177.98054313659665,-1444.6269593091893,2643.325595591663,721.0908473243461,-159.9542868361701,-6.34230804593243,-56.91745111737645
85,0.0,0.0,0.0,0.0,0.0,0.0,87.33436,-59.80035,51.368793,8.771535,45.2048,-22.178009,71.68829944610593,-2830.3637597656243,1809.739879760741,-92.94472656249997,5.851168582439358,177.7992539978028,-1449.6416491613793,2642.290264205294,721.4813594565591,-161.7032903470332,-6.272684687244909,-56.73541213306824
86,0.0,0.0,0.0,0.0,0.0,0.0,91.41891,-58.563488,49.329216,-21.05863,49.563725,11.939973,71.50220581054684,-2830.352329101562,1809.862482299805,-70.86133182525643,6.243032081127045,-179.84223777771007,-1391.7828248566636,2668.815851227461,714.738839524854,-139.58827157383004,-6.812674404825955,-59.164027192126255
87,0.0,0.0,0.0,0.0,0.0,0.0,88.34536,-68.68882,82.814926,177.72835,20.658308,-190.61089,71.49002494812012,-2830.3132348632835,1809.466334228516,-87.50222301483147,-36.87559438705463,177.8159701538086,-1615.5462733750371,2560.9051453948305,651.851280584874,-156.65110771774994,36.414340740808754,-58.67390437524387
88,0.0,0.0,0.0,0.0,0.0,0.0,88.06386,-44.354206,20.722382,2.4794238,80.50133,-14.624851,71.57567481994627,-2830.5854162597648,1809.8594158935543,-89.65876243591308,26.448993101120003,178.05831138610853,-1348.5543275153473,2685.660416004024,699.0092207423692,-158.7719558442443,-26.854601385207065,-56.0631948730339
89,0.0,0.0,0.0,0.0,0.0,0.0,91.82156,-62.326477,57.913036,-19.286505,36.036255,-13.113753,71.61307716369623,-2830.342440185548,1809.859729614258,-88.81380249023444,0.5304122665524134,-161.69009483337405,-1426.487252620322,2552.175304982807,648.7812698213014,-157.3372749608542,-1.763019827374629,-77.45743600371759
90,0.0,0.0,0.0,0.0,0.0,0.0,88.030426,-62.424595,57.097412,3.9293685,36.299725,-16.267265,71.72997661590577,-2830.361323242186,1809.752708129884,-88.81243625640866,0.5338908579943988,177.86665466308594,-1463.8705930298051,2635.7388532068635,720.9502708413872,-157.53598755303904,-0.978838592563496,-57.03855036273576
91,0.0,0.0,0.0,0.0,0.0,0.0,74.808304,-55.073612,51.26567,22.560629,37.88086,-38.202038,650.584591064453,-2887.355451660156,1689.4450421142576,-88.81518074035645,0.5500585073228517,177.86253593444823,-1643.5230863729105,3188.5402350307395,598.6715051630401,-157.5369618908632,-0.990495705080946,-57.02385033717791
92,0.0,0.0,0.0,0.0,0.0,0.0,72.27664,-52.371563,47.148067,40.24245,48.032486,-59.82428,650.6806909179691,-2887.471265869141,1689.4160400390624,-104.12477169036862,-0.0408086742275075,177.79340393066408,-1687.5413401879548,3180.5832606514136,598.7316157144572,-172.85716508436496,-0.3394078398758994,-56.93572946007641
93,0.0,0.0,0.0,0.0,0.0,0.0,79.22785,-55.037434,50.90101,-18.322502,38.007954,9.48116,650.414067077637,-2887.416716308594,1689.627653198242,-64.36919101715084,1.3759563392398635,178.28059082031243,-1581.7953193278634,3224.123894763395,597.5903705175625,-133.08188855411757,-1.890901919965343,-57.51019170741827
94,0.0,0.0,0.0,0.0,0.0,0.0,73.97141,-61.007,76.149536,140.30653,24.827362,-154.2363,650.43087310791,-2887.39426513672,1689.2099987792965,-87.71031532287603,-34.627526741027985,177.39472038269048,-1789.4705380914795,3119.436023574543,537.5889326213033,-156.80310209329065,34.18543656665928,-58.138623500234175
95,0.0,0.0,0.0,0.0,0.0,0.0,75.71838,-38.20047,15.990649,10.522695,76.94011,-26.617184,650.4284860229492,-2887.705168457029,1689.5990814208988,-90.0804299926757,22.940496158599927,177.68270133972163,-1544.4373604047712,3232.8165098196428,583.9505487238771,-159.09255600451667,-23.325296196374435,-55.868113860739406
96,0.0,0.0,0.0,0.0,0.0,0.0,79.44691,-54.405884,49.529495,-5.312914,40.251522,-37.782246,650.4627655029298,-2887.427398681641,1689.6752130126954,-89.46871555328373,7.732422289848297,-155.49792678833003,-1578.318402591546,3093.446735332816,499.2609140468368,-157.9304410147213,-9.172703403169091,-83.40026843167324
97,0.0,0.0,0.0,0.0,0.0,0.0,74.293144,-50.925194,42.290585,20.737137,50.090714,-32.13643,650.5791436767579,-2887.4874414062488,1689.509673461915,-89.46518810272207,7.736021687984435,173.4249533843994,-1619.8166151234482,3224.468807398169,609.4789439484792,-158.2342690839803,-7.986108524165939,-52.29708941751963
98,-341.89075,574.86414,-3243.038,227.81322,-541.9434,-15.946039,69.554306,-48.938873,61.888042,32.834686,31.331184,-55.594006,899.6011734008787,-2816.281229248046,1181.1217333984368,-89.47720668795067,7.74150025366525,179.44994873064513,-1775.2158720395232,3392.4517405110887,85.26837645496437,-158.25395188078485,-8.22536040224752,-58.31118566292551
99,-89.473236,1120.4562,-2659.6562,304.95398,189.16368,24.251766,66.3329,-44.17979,53.992176,49.60691,51.311054,-80.31705,899.6901327514652,-2816.320502929688,1181.0013604736323,-111.7453469466243,6.965213841018002,176.5639545441162,-1838.7609926313903,3385.914175746572,93.45383183543716,179.4702274288031,-7.241530918035195,-55.39624831416122
100,322.28577,570.7314,-2810.3137,-257.02292,75.38173,-36.75576,75.03888,-49.249546,62.708893,-31.511042,29.01188,21.164833,899.3728430175782,-2816.3724401855475,1181.3455151367184,-58.00867351543078,6.891268336789707,-176.4368212127877,-1700.149464525357,3441.32967197614,72.80931805311612,-126.71560256581728,-7.610357442331528,-62.60688565898626
101,911.9967,822.6083,-2518.203,-117.88907,41.99198,25.246038,70.91958,-42.4583,46.59961,12.733612,52.007294,-35.475376,899.5647348022459,-2816.3870935058585,1181.2367279052733,-87.0148837293386,23.83164828325728,179.7775962822329,-1698.9574481975735,3429.757779741639,67.91965486722361,-156.0380858403605,-24.315693597013887,-57.92260278070781
102,-704.4124,534.17993,-2125.5093,256.1871,699.5019,8.5047455,68.49595,-52.062843,82.296364,141.61412,31.517633,-161.72873,899.3463833618164,-2816.255017089843,1180.8826812744148,-86.83703876907265,-26.064482803601063,179.7633230611898,-1912.079542703657,3322.2792539349216,47.20758356676177,-155.71851411770794,25.542130062294348,-60.04170015385005
103,185.39139,139.39424,-2398.6665,-8.541875,-475.60495,-232.84671,67.421074,-49.19042,65.01687,54.483887,29.818539,-64.182495,899.5940368652347,-2816.260578613282,1181.0091308593755,-86.93527243576015,1.701740888561807,166.3540658584158,-1825.986771011948,3445.046808947232,115.13127883580272,-155.6558676329283,-1.674518996700929,-45.482401260953445
104,-1013.7735,-471.1246,-3601.2007,32.328262,-793.68494,40.490295,75.16248,-52.420734,73.329926,-40.926926,8.077015,-9.043853,899.3351260375973,-2816.3767529296865,1181.3162701416009,-86.93759277523091,1.691307653344058,-146.51107254001374,-1741.0819308087896,3262.9916505018296,-54.541437174318,-155.13177627543675,-3.440280006235537,-92.60793691044924
105,-207.27246,-578.3182,-2250.7148,-62.922756,204.97667,-240.0845,57.585533,-64.59073,88.67437,66.620155,28.180151,-94.11431,1190.628322143554,-2302.2951965332054,1188.3925640869138,-86.94035240173253,1.702212066649245,178.7296501922601,-2384.928180049981,3447.338177039851,96.20245691589898,-155.67102429988762,-2.1655266833056537,-57.8457296362781
106,885.8874,-1501.132,-2236.9458,-145.54771,-702.8429,-120.56992,62.011997,-66.59712,91.48097,23.540817,8.293496,-38.96778,1190.5303289794915,-2302.394477539063,1188.525853881836,-64.94060772841453,2.049799332979533,179.45938300497878,-2329.9511021469903,3480.179672659561,93.87677174317687,-133.65822354773763,-2.6072270761556027,-58.65822078261324
107,412.1572,-184.72302,-2457.724,407.22443,-69.515564,68.76249,54.17374,-59.503586,81.15575,66.35235,51.866974,-106.113106,1190.7253552246088,-2302.303670654296,1188.3538513183594,-110.03668941492488,1.068639539363702,178.16482734730752,-2451.606408575103,3437.7212590615186,97.63093054377664,-178.7534794857984,-1.4126056341481008,-57.21878403786375
108,187.07207,316.40353,-2521.471,-62.423813,149.651,55.08791,61.80692,-53.104763,62.36348,9.456014,62.495102,-37.666634,1190.6715228271491,-2302.4912744140643,1188.704535522461,-82.89200492831372,39.36370265956194,178.56749267581637,-2221.792582350952,3543.630082619379,43.076926418518944,-152.44509998271192,-39.787357314351496,-55.82134119332099
109,-646.0145,-2.9677858,-1972.5106,259.22888,638.02545,12.117568,56.537514,-61.769726,105.032585,147.77812,54.495815,-170.49751,1190.3150701904308,-2302.431309814453,1188.2715441894536,-81.17915958547326,-36.30577075990187,178.61120964190505,-2517.997172878173,3360.666277476721,29.432113196253137,-150.33005473922185,35.81276820245002,-59.462152326618416
110,195.43436,-575.0994,-2717.7126,36.7976,-336.11346,-69.979645,56.29869,-63.56055,87.7206,69.34414,30.847595,-84.36975,1190.6391729736338,-2302.2940905761725,1188.374068603515,-82.02211456316044,1.74953259107338,166.86502830497614,-2404.1917452189987,3507.0721559672447,122.8149389371627,-150.74146407487663,-1.7531498567643553,-46.01546951864744
111,-56.05568,-1097.2963,-2073.717,-3.1573143,-504.81177,14.221783,62.35465,-67.08746,93.53593,61.393917,8.986724,-102.36368,1190.5629974365231,-2302.3539074707032,1188.492485961913,-82.02186843868662,1.747324034051581,-160.81229377742957,-2327.116419502655,3374.884052467328,22.27166872513199,-150.54507062229976,-3.019557358177326,-78.31548591174844
112,293.1438,-2218.1167,-2291.1765,-197.02953,236.64796,-140.51172,91.57846,-87.325775,116.003654,-62.141495,7.877555,53.454285,4.938662660121918,-2094.825382080078,1222.7205493164067,-82.02964939117463,1.7268480539320512,178.8728562927246,-2087.7965798565265,2283.360633000951,134.85561637190278,-150.7337971468637,-2.205416203615921,-58.00835141429903
113,-164.80682,-2294.9817,-1965.6343,60.483837,-240.64455,23.469612,94.17478,-86.47004,115.01981,-73.03461,18.272161,70.43164,4.900297927856445,-2094.82825073242,1222.760700073242,-72.25595146169704,1.891705097667728,179.18463882449302,-2062.931140976353,2297.5154337861613,133.88231706966496,-140.95414435826643,-2.407269063610615,-58.36468706257593
114,408.9053,-2132.684,-2409.3896,-46.41512,-291.03516,-137.17694,86.60549,-86.995255,115.84125,74.059814,13.283632,-93.9842,5.186996293067934,-2094.7109399414067,1222.5887664794916,-100.04814685821532,1.3052812993525993,178.38977790832524,-2138.524016888796,2269.1431312077884,136.17624470039317,-168.77288188273184,-1.7089686941980016,-57.47739319211574
115,-671.6808,-2016.887,-2059.1682,-164.46971,87.397255,223.9338,89.2865,-86.36646,128.1395,176.54948,34.7028,-190.50664,4.843826787471769,-2094.685267333984,1222.5397277832033,-89.98283003856619,-23.25465396906555,178.5224176770141,-2219.5264741554693,2227.4264177775603,104.72650754555178,-158.80615413891803,22.80391663796197,-58.67101753054449
116,692.0454,-1244.4465,-2410.1438,-86.00098,255.18805,229.22954,89.37068,-72.7793,89.6808,2.5476425,58.726547,-16.683588,5.253138732910155,-2094.8995666503906,1222.9453192138672,-91.9020103454556,45.158397159547,178.09076431274255,-1927.4488236605532,2350.837608484788,65.09906837285229,-161.80402197737294,-45.51575344378941,-54.84842243759463
117,472.90845,-2792.36,-3333.4414,-18.304148,-534.83264,-118.48363,87.35427,-86.9483,115.08983,52.44159,9.441174,-61.258595,5.176285772323609,-2094.7261523437483,1222.6186468505855,-90.63927748765238,3.6762170586154874,171.6946285268305,-2114.6046139424707,2312.2286665143274,152.6832425995184,-159.38360857776848,-3.85300965196018,-50.72701922352021
118,-93.88808,-2293.8855,-3337.13,50.912445,-327.5246,-10.828042,95.80158,-86.03145,115.78883,-79.45035,15.931413,46.51603,4.898448710441594,-2094.8079846191395,1222.754755249024,-90.64417346953616,3.665949564873603,-156.1428857422165,-2065.698367851325,2177.2343269463736,40.746097876569856,-159.06291113605414,-5.067268410530557,-82.88950645902726
119,828.0797,-1536.5398,-2413.3242,-88.32821,-338.6025,-119.42479,105.34499,-78.12993,111.93913,-85.52881,10.253825,81.59932,-504.2218518066406,-2161.4017333984366,1086.994272460938,-90.63931713104148,3.660023677347505,177.25465888977018,-1839.6004062210752,1844.7392572420847,5.221788674427536,-159.3591154224119,-4.037642388198852,-56.280651068050034
120,-79.41248,-1014.4771,-2646.669,-276.80673,-152.1838,-92.48132,109.220856,-76.03917,108.96703,-76.86667,28.220234,83.95546,-504.2548858642581,-2161.430769042968,1087.1146868896485,-73.53007934556744,4.300998372377685,178.45556312519315,-1794.374601735077,1865.414758484104,1.8982007585317229,-142.24399673981247,-4.7800325356001965,-57.51572294453925
121,913.23804,-2688.1255,-2814.958,125.67393,-249.00528,-4.155387,102.51686,-78.448784,112.6133,-244.66267,1.8555298,233.45615,-503.9961741638186,-2161.350965576172,1086.854205322266,-101.79979160298932,3.070318521958319,176.59644950706368,-1871.7321602435077,1838.7516138255044,6.9110992011467545,-170.54342171227918,-3.3908153978979,-55.61391085139064
122,-873.1772,-721.5639,-2707.7898,48.768852,28.335646,-14.369843,102.731125,-71.73671,96.07151,-0.1731949,36.220406,-6.9289985,-503.9380323791505,-2161.5189733886723,1087.124309082031,-97.6771354293825,30.32311973571728,176.4459625244138,-1731.5857518235362,1878.5751151334564,-23.770412494236048,-166.90795163267228,-30.62886269544949,-54.20571935045214
123,-765.59186,-1904.5142,-2385.7014,42.861343,34.133232,44.276512,104.45861,-78.72675,117.25126,-156.67848,15.289019,149.23438,-504.2239791870118,-2161.315679931641,1086.8822851562495,-95.5700303167553,-6.025799218634213,176.90729530048577,-1899.2882030262883,1826.390295088609,1.9793174366809505,-164.28879187899963,5.671717892438831,-56.31213677449756
124,-99.78765,-879.5543,-1369.2048,11.25057,-226.21265,113.94401,111.37808,-75.04748,110.63866,-91.34023,26.40117,60.55321,-504.2512403869627,-2161.451467285156,1087.1602832031251,-96.12472324343088,4.395864865671536,-151.16110084525891,-1820.1107304070908,1713.6954432010446,-116.93049721416575,-164.4514975429733,-5.939532266996832,-87.82503829658269
126,0.0,0.0,0.0,0.0,0.0,0.0,104.06634,-78.26867,111.80457,-74.11362,4.8710947,66.25421,-504.17028488159184,-2161.3861621093743,1086.9521020507805,-96.12428016662612,4.403863978385778,177.46547752380374,-1849.542680769968,1839.7898370651849,4.67077999720711,-164.85717854598738,-4.770585332702689,-56.43993264402936
127,886.06384,-492.18768,-3333.8787,-252.53564,148.62352,-58.246315,101.053535,-74.83658,101.025536,-33.68847,9.540675,25.529177,-415.9396406555177,-2351.925141601564,1212.6389373779298,-92.59585525512848,3.641044552317151,177.68648262023967,-1704.3406432256388,1998.3282235630268,128.58432722249088,-161.32195361391507,-4.042055265428812,-56.70679510379821
128,-768.4695,-1633.596,-1939.6755,49.160618,-48.22739,-137.37852,106.245415,-71.85432,96.78706,-64.27959,33.720016,70.04233,-416.0612333679198,-2351.9230603027345,1212.7711431884773,-67.74750022890338,4.269940905384741,179.43250885014066,-1639.831886424444,2030.329127554874,123.5139432384155,-136.460912187237,-4.809638695185749,-58.52041950840268
129,774.952,-2319.515,-1442.4677,-157.69312,-710.45294,-60.53925,98.85539,-74.89092,101.275475,32.68368,8.62052,-46.18037,-415.7847145080568,-2351.899409179687,1212.5581646728508,-102.00479129470526,3.221639045972206,177.12118476846342,-1731.471832704831,1993.8034925681727,129.99095010556437,-170.7458756789695,-3.5772137024412016,-56.12112547571468
130,-599.35016,-301.1271,-2515.9805,44.13468,46.285202,-97.682945,99.44887,-61.601322,74.422455,0.878974,59.893402,-7.730475,-415.7620719909667,-2352.048427734374,1212.7892980957026,-94.67389442415808,42.49319910054357,176.87000556971833,-1536.8991938798763,2059.6802850198364,66.37632015004988,-164.4253303983198,-42.80041342154175,-53.82362741692306
131,-733.9144,-1730.2452,-2495.3271,135.79694,191.17728,-119.00511,101.94206,-75.35814,112.04125,-160.74696,25.312483,152.25917,-416.11169296264666,-2351.7843652343777,1212.4723779296871,-91.82880977721234,-17.855125827899467,177.56477706932887,-1801.4571843488895,1959.7459027975035,108.5645269036162,-160.59591915143383,17.45078067354813,-57.46130249822061
132,1019.5854,-447.40393,-3480.4856,-159.35342,269.15964,-37.16635,99.81934,-75.40422,103.135826,-26.813272,3.3774314,23.013683,-415.9278590393066,-2351.9021838378912,1212.5772576904294,-92.594806023828,0.7719719820235632,171.82469718959658,-1728.5690449620529,2021.5997144831797,142.41662370841945,-161.3103457659897,-0.935850418764608,-50.96731052733359
133,129.17535,-494.71783,-3438.2449,17.354445,1.1557618,-186.70537,106.92628,-72.846855,101.46467,-83.58297,23.948116,54.99558,-416.0944335937501,-2351.880295410157,1212.7118737792975,-92.60022140504846,0.7674366170012756,-155.91452690123822,-1679.0139076927203,1886.8544210004277,29.50224176749431,-161.00478395190814,-2.16657786213964,-83.18814178229347
134,-255.07022,-249.1337,-2357.3484,7.708693,175.7965,38.006153,118.297966,-59.046097,78.59131,-57.19533,24.68634,55.199997,-1149.136314086914,-2522.7507409667974,1228.1317517089851,-92.59219085693388,0.7554586562508308,178.61131362915037,-1266.2698118991525,1385.106249095575,142.79870501868996,-161.3116498282494,-1.1961751756616588,-57.73834751098933
135,-508.6193,487.13815,-2895.9685,-546.0053,-287.373,-182.55109,122.05589,-53.361275,69.25822,-61.860474,51.742737,72.47031,-1149.25610168457,-2522.744445800782,1228.31458984375,-66.3537779992838,1.2856204261610973,179.0919750966785,-1198.4784029157477,1419.9804104037964,141.35628900454327,-135.05898106271255,-1.8309294807347385,-58.29908379916546
136,63.59383,430.0559,-3398.154,-281.32843,52.585346,-11.647884,117.175705,-59.779903,79.79863,-50.83021,18.732674,45.7138,-1149.1103631591795,-2522.7613867187506,1228.0939300537116,-98.7608296587318,0.6028242311241147,178.53647628772714,-1284.048108180158,1381.7955325531834,142.95837758747138,-167.470677914119,-1.019340267886571,-57.65498739265137
137,-201.59575,455.70108,-2695.3164,17.449604,125.649445,-29.790783,115.86781,-49.201378,54.99613,-14.165884,57.914726,18.896187,-1149.039585571288,-2522.892023925782,1228.183461303711,-88.12390914874327,30.19534559259372,178.48612152099815,-1124.9688136540378,1450.9735252454466,113.39484811736428,-157.32939898905494,-30.61799803616106,-56.2783470267347
138,-492.21024,383.26523,-2325.7795,-61.595394,-35.121468,116.92476,121.332405,-58.26424,89.268166,-121.73733,39.902344,119.72977,-1149.3498187255868,-2522.6389770507803,1228.1403546142574,-86.785651796685,-24.321984478002832,178.56169616221388,-1358.407205439706,1335.7781038099663,109.55973956866544,-155.6317900123593,23.845327770859974,-58.75528683714313
